V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108
-0.0136652112149794,0.00109499822862369,0.0135876150254271,0.0101613568379534,0.0164458315367176,-0.0141884864951495,0.00624600131631726,-0.0174633084233029,0.0116030560130218,-0.00799422324851435,-0.0119962321680676,0.0146816426431046,-0.0224473998309597,0.00481837798374131,-6.03628639788349e-4,-0.0195565477407385,-0.0182670219355054,0.00836317746963259,-0.011363400725457,0.0181557291712852,0.0122279283768544,-0.00275415525932271,0.0179122092914532,0.010584367058271,-0.0076291172327961,0.0130552438681073,0.0118123171361533,-0.0252183014461444,0.0103111752036439,-0.0155528777352914,0.012536206488767,-0.0210421268726384,0.0189829203363615,0.00129329498996982,-0.0134113643442849,0.0146880055765593,0.0133117294544494,0.0017469239936584,-0.00842980274695311,-0.0218621948538824,0.00641112517942086,-0.0105854357176867,-0.0158747415845222,-0.0119232055514199,-0.0218131694665888,0.0180182282890196,-0.00514058615525468,0.0267403146011495,0.00206826432172457,-0.027541304265374,-0.00839416450463788,7.57088304987341e-5,0.0248750779455309,0.00710558044920468,0.0105223785115404,0.018781163431564,0.0117062257402486,-0.00868553184689997,-0.00219797865031944,-0.0164181032362919,-0.00644587860788538,0.0211816183041843,-0.0110715631557459,-0.0155065416576797,-0.0166853767816948,0.0153740820507823,-0.00814758323212949,0.00237024657942613,0.0398898928029601,0.0112547447862458,6.31114201881218e-5,0.00938376873844429,9.20266494801129e-4,0.0237294950555779,-0.0117941333242518,-0.0295509046441427,-0.00417091532698235,0.00846116009001716,-0.0155038607300577,0.010837436483807,7.3983895060349e-4,0.0105585134077144,-0.0251085015594349,1.84049355221012e-4,-0.00328789961316986,-0.0163845087789747,0.00383442691908282,0.00583449369785646,-0.0051506251551963,0.00917563573768126,-0.0251653446589369,0.0125434520272662,-0.00354096839240456,-0.0182278020294583,-0.0245050605504194,0.0112820875780693,-0.0207934547180455,-0.0289692417515357,0.014076936311086,-0.0256551819939559,5.52536746938093e-4,-0.01202799186294,0.0214997063277596,-0.0150076249596256,0.0207213421600393,-0.0182311146017625,0.0125632650179852,0.013853048302653
-0.0191229889656084,0.00397593026452548,-0.00640864248179637,0.00473776337341826,-0.0163445485407076,-0.0195184908991496,-0.00550568931547489,0.0226006434013636,0.0170386607328638,0.0107033332539893,0.00470949943760741,-0.0182181003439421,0.0149920677571382,-0.0199432844650453,-0.00326927089318823,-0.00246342713082697,0.00181381187101271,-0.0313703228830938,3.20495106620926e-4,0.00783254206929794,0.0190486155761959,0.0133915347679151,-0.00296210462705744,0.00904628271936946,-0.00617728149714243,-0.00144396296108847,0.0226758423315848,-0.00196507227119155,0.011499601737184,0.0211243299328892,0.00982954271664085,-0.00183806656906258,0.0212026376550638,-0.00950664566416859,0.0254533749349562,0.0213684939641653,0.00590800639010186,-0.00654621248028524,0.00135763365548423,-0.0136909295368341,-0.0077727226857381,-0.00185702683747978,-0.0272930453730535,-0.0138877880000942,-0.0109357322564047,-0.011071285660666,0.0136604458182507,0.00114343502379032,0.00913457376903054,-0.00857744209913089,-8.20354624733611e-4,0.0337594819224525,-0.0105448885358686,-0.00195255967554895,-0.0194620253078113,-0.00736109441295254,-0.00550078855725653,0.0132897793618695,0.0221447951269456,0.0179731559464468,0.00959099303895224,0.00394602107096457,-0.00718987023004081,0.0219588618903672,3.85010251275388e-4,-0.00379552909880418,0.0195133124981788,-0.0235989679224922,-0.00154397494509675,0.00330029552016177,0.00465396829383977,-0.00218303283210442,-0.0229208071088408,0.00480156824325103,7.47819697160434e-4,-0.00401440104317949,0.00692573359045578,-0.00956210610040367,0.0201266209745803,0.0273398063769124,-0.0176234390453195,-0.0152852674089271,0.00946540955892411,0.0013459040989093,0.00329281006234118,0.0159043508266785,0.00868803373581624,0.0162214991724051,-0.00514868511269484,0.00216349051124526,0.00740156091196617,-0.0255728704172983,-0.021961527212557,-0.00837605568430099,0.00917784285394884,-7.09586409346432e-4,-0.00621849431851309,0.0157977303429248,0.0251786787195712,-0.0109214331078745,0.00373250257610684,-0.010999074368196,-0.00876704606506968,-0.0195983905066699,0.0318958665966402,0.00971739225606629,-0.00642472939497722,0.00221054828678083
0.0209422830776854,0.0176171605448612,0.0051435346845037,0.0171340191926632,-8.41315040528983e-4,0.00538149203325171,-0.00563223870939905,0.0159186905692859,0.00347984412547601,0.00945539679064318,-1.1127870365228e-4,0.0248914080186987,-0.0139529232428669,-0.00232602210564897,-0.0225515329898049,0.0257024657877646,0.0072051489620487,-8.96547215468102e-4,0.0216554595264608,0.0128058225159209,0.0174668170224715,0.00197534988575949,0.0133736220964272,-6.46847820043374e-4,-0.00952506981662558,-0.0180242326485104,-0.00504626961871093,0.00410189215582416,0.0032230724573071,-0.0263555644595733,-5.2601098318712e-4,0.00344554553140599,-0.00568288911734652,0.0105304651433635,0.0285249702123328,-0.0038277485184349,0.00650135919392207,-0.00643929768507745,-0.0252819599204058,0.0144151149753932,0.020713361477794,-0.0115438008721305,-0.00593079570117071,-0.00396876978945982,-0.012523915865591,0.0240321934582825,0.0243492162220887,-0.0174816106891827,-0.00213103411970909,0.0130364661779235,0.0138626919802757,0.0147855033188465,0.00399695338137016,-0.0207810335549697,0.0198221752500533,0.00968481956372944,0.0035593851108165,2.01477848853943e-4,-0.0114065968994074,-0.00466405625286113,-0.0209651116151483,-0.0137903796683995,0.00457089213822829,0.0170130543350122,8.34562151975253e-4,-0.010469374026411,-0.00723170297526044,-0.0151950634318635,0.0215898718775658,-0.0156269605369897,-0.00414213716573375,-0.0128607634389604,0.00124682057940511,0.00637842825505114,-0.0191297960348063,0.0181047989968824,-0.0218224430772246,0.00914808295694607,0.0110128071955716,0.0107492316042419,-0.00118061511809474,-0.0195326903296203,0.00244360345787047,0.007692319311862,-0.0226449245337979,0.00597154127996543,-0.00453971327656872,-0.0134664379220808,-0.00666051494547849,0.011363350072054,-0.0117796876895849,0.0207365567331847,-0.00328174339117634,0.0166632393215876,0.00130385016254651,-0.0187518332633556,0.00748388086774165,-0.00606352867716695,-4.05267909279738e-4,0.00692800250240089,-0.0021561775280751,0.027803484563182,0.0145092195706936,-0.0212192724001761,0.0259016607694477,0.0115161714174511,-0.00855210565775097,0.00153058051868287
0.0114210412489771,0.00986248170199693,-0.00858452811023745,0.00953811513644906,0.0158702143691561,0.0086810733546955,0.0122520572840167,0.0124758277465072,0.00900389279452014,0.0108656484816378,0.0175067611913973,-0.0024348146080952,-0.0114874889279555,0.016755693998011,0.00586650036153658,-0.011721093240745,0.00756854536769963,-0.0158609124719993,-0.0149878501847258,0.004662700663067,-0.0172653899825405,-0.0107714693557449,-0.0130083016345624,-0.0166761037523899,0.00884357230768546,0.0120616165543036,-0.00151575325020722,-0.00462791480529509,0.0205619121017119,0.0146465010081232,-2.17639375683489e-4,0.00303602818434226,0.0139559430114231,0.0221554039326267,-0.00957457793714098,0.00863810380127195,0.00512406996752455,0.013313597889008,0.00545731848130829,0.0187288414510154,-0.0154448859205251,9.44853337508839e-4,0.0121522040119433,-0.0257363388634136,-0.00285162781938151,-0.0151680130404843,-0.00379569919603183,0.00281206707251549,0.0212850265628171,0.0127894220907521,-0.00684155402837718,-0.0146844808249019,0.00852727148540056,0.00196488941765642,0.00813498367708751,0.0201990557654522,0.0122317197336593,0.00969723228438681,0.0157821774891202,0.00236974981395678,-0.01582422125829,-0.017240281183956,-0.0113666421531875,0.0210718914930516,0.00232540371471851,0.0150160277907685,0.00318296404647676,-0.0180564609553412,0.00278663101426705,-0.0183007994104315,-0.0165440682169769,-0.00526960056221853,0.0151297807970745,-0.00672146712817609,0.0116496277592623,0.00371482364495875,-0.014020771805906,0.0247464318676998,-0.00441805396103954,0.0176408094278852,-0.00417554369689337,0.0134595747907152,-0.0177887650507032,0.00156662750932512,-0.00787101130137194,0.0235360725594243,0.00206858795580944,-0.0145805907552052,-0.0134364523395682,0.0137640935827931,0.00594496062383437,-0.0089114893394036,-6.81207320475803e-4,0.0164878739447257,-0.0220409928676207,-0.00573629138136023,0.0112755136451385,-0.0134577824848369,-0.0158407799561414,3.94061882518318e-4,-0.0143888579514951,0.0248555746226853,-0.0219368872998296,-0.00281332554842679,0.00880329426407534,0.0109246443439215,6.16240097251231e-5,-1.90249784376001e-4
-0.00699460969722675,-0.00670097446143748,-0.0276072785063628,0.00555644673029545,-0.0164461842995635,-0.00507286321909409,-0.011151952140893,-0.0150606799243063,-0.00422754834463497,0.00943450566311,0.0116909901496548,0.0201076218762267,0.00599339818912873,-0.00636859928542828,-0.0286649828891491,-0.0120726300697927,-0.00266043241748242,0.00634233597024276,-0.0297176868898324,0.00584872778275948,-0.0125873344556438,-0.00700582201232376,0.00810234203100328,0.00181888959217802,0.0264053861546769,-0.00166481447445834,-0.0138941510603743,0.00741474564359468,-0.0166116335846154,-0.00654412524781329,-0.0328462328552837,0.0072694075384817,-0.00445468956567348,0.0186727426464065,-0.00441851360923752,-0.00291017823122955,4.94640042164674e-4,-0.0074228144741572,-0.00745058093726646,-0.00452459672715091,7.22486957758481e-5,1.12947178954918e-4,-0.0274804736282114,0.0229091212971734,-0.00815109119045921,0.00945829880546744,-0.00293849415728105,0.00411741912830227,0.0226523866589867,0.00449785421887777,0.00901688339214079,-0.00375045575718786,-0.00118855896065073,0.0357234316438864,0.00765155303909804,0.00745722089446328,0.00114984891809133,0.00456170965885885,5.4892773150033e-4,0.0291519262257884,-0.00389531468771432,0.026920442746386702,0.00598068316602464,0.00186858336992454,-0.00678310175928656,0.0015934621244799,0.0259892328874841,-3.01633055236051e-4,0.0101351923257351,-0.0124801537803559,-0.0261712799524071,-0.0168248847943001,-0.0140431881729574,-0.0194337505262879,0.0114522913495194,0.00286249379499776,-0.00906389787070165,0.0170187431085969,-0.00975208297069989,-0.00607521446576681,-0.0158375454889432,-0.0317855103722842,0.0238435959680307,-0.00281286669712768,0.00602111815682466,-0.00975998093770333,-0.0136076714821858,0.00945539691438699,-0.0052673812030544,-0.00244640263148301,0.00252407646275127,-0.0155129947933036,-0.0100166419383146,-0.0117594073408927,-0.00821134236859731,-0.00421151952327879,-0.0110250902657278,0.00294477770704086,-0.00454938664536032,-0.00714542331953425,-0.018893316957172,-0.0141649027035471,-0.00236136466901828,-0.014925146878002,0.0188218503391256,-0.0252893802158861,-0.015174620506716,0.00595229291778716
0.0084119262437485,-0.0224345546832942,0.0102938132895582,-0.0219851603493501,-0.00551418354174617,0.0103578791704601,0.00502411891789085,-8.36804027261991e-4,0.0291080741898331,0.00182942510961334,0.00554908606012626,0.00192799397035961,-0.019237753884445902,-0.019376692177762,4.48008508458223e-4,0.00926085615684986,0.0168954183101275,0.00475587025771449,-0.0105111990373465,-0.0147343544957869,0.0046679210424093,-0.00781332158625014,-0.0117902774355766,0.0233583315266396,0.0183501444958127,-8.36687312081775e-4,-0.00770618638336482,0.0078094705513076,-0.0135903651429896,-0.0114200100201936,0.0123703886089486,-0.0286631541727159,0.0103625921467228,-8.1989794080388e-4,-0.00184330263469479,0.011014828019255,-0.00934755873820648,-0.0192675272636101,0.00375690008583618,0.0137698917648095,-0.0242087182551813,-0.0182110872966355,0.0205662102314956,-0.00445801088029497,-0.0249788539452265,-0.0056482620412959,-0.0104627587371846,-0.0187111187518955,0.00862903169922431,0.0072622658294196,-0.017408566376214,0.0199543076636477,-0.0048611075896137,-0.0123092620750986,-0.00186976054939532,-0.0153262922777172,0.00401748973847585,-0.0322146067332787,-0.0220354871750334,0.0193642081367732,-0.0060010746094418,0.0175880383807881,0.017868047037257,-0.00435647111015176,-0.0110197176561459,0.00396957628400618,-0.00329651507578496,0.00208436712063392,0.020051951020248,0.0150331897666687,-0.00727353928833556,-0.00113511048165256,0.0265027019722961,-0.0210356839918177,0.00830385956379594,0.00525699969093182,0.00924406559914989,0.0158648004285657,0.0138346416818984,0.0151368159996207,-0.0101894896352943,0.0112684024267495,4.57952730864725e-4,-0.0140532884905344,0.0121998083113084,0.0247141791101833,-9.92156966717443e-4,0.0180606068976953,0.00233393578734546,-0.00268200307547055,0.0191990570498392,0.00974172227085314,-2.77682875614952e-4,-0.00706665118919015,0.0016970189407765,0.0159386648674953,-0.00913809898216145,0.0171933059102175,0.00705211646455781,0.0181251047687938,-0.0141247887696081,0.0118177215212536,0.018530379105014,0.00829103465822382,0.00340691425808982,0.00265341752152238,0.0253228322569778,0.0131490575482517
0.00750086181144144,-0.0060446708235243,-0.0278070507631099,-0.00204720365209118,0.0198454785431148,-3.88233206385277e-4,-0.00742740804958991,-0.0147555928821838,-0.00392500662696166,-0.00861511091046662,-0.0115171934345221,-0.0237585883469847,0.00501582876689132,-0.00733495773399988,-0.0229322945721395,-0.00650432377276718,-0.00245308030037161,0.00182298749946173,0.035638821414562503,-0.00524155349530159,0.0108236273250351,-0.00249571353089367,0.0124896286914,0.00701859949324394,0.0185278868856904,-0.00202145606305099,-0.0113070622941823,-0.00215330637238155,0.00523041176064352,0.00660655610406155,0.0445137268230251,-1.48796042069946e-4,0.0096207111368485,0.00806584332480626,-0.00533166066833153,-0.0151369234389711,-0.0066878329778653,-0.00401490387568914,-0.00918326327205551,0.00168042252023497,-0.00214504040250442,0.00210126539436647,0.0193527550710719,-0.0232531077848904,0.021174106455528,-0.00984707600026537,0.0143026543805139,-0.00403818668189157,0.0213995064967348,0.00503511729580576,-0.00957036959305426,-0.0038792687125454,0.00496717220580986,0.023567045918911,0.00940067877054267,0.00479387347895989,6.62174437640106e-4,-0.0039742593992717,0.00220973499107959,-0.0330099945524867,0.00286519196665645,-0.00463201993633751,0.00315319903994988,-0.0121556427152339,-0.00352062605077307,0.00609168322521307,0.0399471383922854,-0.00438490730775973,0.00186398652871833,0.00174632538097361,-0.0110282967118966,-0.011466477650353,-0.016405260746509,-0.00840081356456062,-5.46047969996999e-4,-0.00334836168244234,0.00438337036089051,-0.01558232611218,0.0257680770197331,0.0189344956530586,0.0206773924756454,-0.0151506470679531,0.00354182229332028,-0.00845346591255811,0.0014485227788555,-0.0217975183091367,-0.0409215773340493,0.00781061627928119,0.0180068119665746,-0.00851670542882092,-0.00371845052911251,0.00635951184306432,0.003643056876662,-0.0138984041194677,0.0106899892322497,-1.48858486914554e-4,-0.00391209008977726,0.00369659671205549,0.00409175332883578,-0.00492922645843851,9.10702473561609e-4,0.0269807115063902,0.00674464901625908,0.00693235147846496,0.0124992247017494,-0.0277088235709009,-0.0112509489131761,-0.00105779765112628
-0.0138823509068706,-0.0102391374965271,-0.00901179131772086,0.0154795581506365,-0.0146673425258324,-0.0153630623223607,-0.0192090741360519,0.0124237300576307,-0.00191560929751395,0.0118688354077983,0.031251577067956,-0.00427396280848057,0.00607213827421719,-0.0167712328594187,0.00687066998656429,-0.00632731900673645,-1.70917092908876e-4,0.0106255358449598,-0.00405325043001452,0.00298926248490423,0.00165692520779212,-0.030363229678367,0.0011813983165774,0.00563546838341457,-0.0258202879569048,-0.0176430578687862,0.0154119115468167,4.27729600403649e-5,-0.00952744083766128,-0.0096118712113341,0.0273680246874818,0.00254183478241519,0.00817967650714083,0.0170713399917194,-0.0272271512736509,0.00965254521855258,2.93872431434019e-4,0.00579069169033894,0.00620072461304141,-0.0023005345963772,0.016880251150195,7.96210435791501e-4,0.010253728037329,-0.00157653345096853,0.0174156568680932,0.008727967758058,0.00549297717253987,-0.00664445322822847,-0.00702155077202469,0.0104182888207433,0.00555560884934798,-0.0347372570480975,0.00405643649261187,-0.0280058996951276,-0.0219188327873734,9.14120092247711e-4,-0.00120587528181782,-0.0119489182696105,-0.0141087003434968,-0.0145044194497686,0.025755952142567,-0.00625282346842266,0.00168584467695899,0.00500997160533328,0.00605531449215906,-0.0268668310482144,-0.0170076045024963,-0.00276301781109198,2.38720664099987e-4,-0.00207271371181437,-0.0053798872982231,-0.00522844996286704,0.0309199235838265,-0.021766878114418,0.013235805121746,-0.00188233897224821,-0.00408318148036421,-0.0018743859928753,-0.00588357962969899,-0.00795800815960555,0.0146903025021239,0.00573359569751939,-0.0194370563704425,-4.70163813819752e-4,-0.0012303709455485901,-0.0018254210643004,0.00389443639134162,0.0211826848129595,0.00792657503854372,0.0219519230553689,-9.15276409210064e-4,0.0208801853395489,-5.5766117228923e-4,-0.022236745854223,-0.00997121180447458,-0.0371868457617086,0.00795804362245384,-0.0196185529408673,-0.015642885754096,0.00937013491786833,0.0024982671499783,-0.027703878791004,-9.50549948940536e-4,-0.0159988103131377,-0.0117457172867509,-0.0084032830225439,-0.00192583372649267,-0.0043515539368558
-0.012867932230263,0.0119639087725965,-0.0112875021365743,-0.0101582291807927,-0.0204898968797109,0.00555243831636717,0.0183379476086779,0.0173416694024175,-0.00113606756538439,-0.0191990417253019,-0.0179349639233595,0.00253772755027645,-0.0168200784781424,0.0178534746546363,0.0110278852184658,-0.0137792478160964,-2.28413906311912e-4,0.0203908684833264,0.0262899620563186,-0.00148660806240001,0.00997163560338916,-0.0171647745993099,-0.0219074407317691,-0.0198415227943301,0.00937206423370232,-0.00666036553145197,0.00392783579353755,0.0101035796110247,-0.03317377351227,-8.81082415465336e-4,0.0046873182176113,6.16384802588261e-4,-0.0121963567112364,0.0282973275570917,-0.00299804464338999,0.0163054138744688,0.00532580591978466,0.0128504544226333,0.0259988468482395,-0.0149252115723208,0.0163338487064475,-0.00251559107309074,-0.0282506409688761,0.00175854190185795,-0.0223189549631601,-0.00152365344946037,0.0125581999600822,-7.34274284708673e-5,0.0323565706265765,-0.00164234871900166,-0.0106581510962784,0.00702792012211725,0.00454654006493056,0.00577211627701811,0.0108519713497431,-0.0373120050964736,-0.00544181034426661,-0.00202064412783625,-0.00324956775511546,0.00678794417583533,0.00693275958474572,-0.0347873412862738,-0.0101378658839863,-0.010488615774219,0.00529461325279052,0.00665673636853538,0.0131348261568507,-0.0132027194528626,-0.0199781475513357,0.0210971537910298,-0.00904365699975262,-0.0178865228174481,-0.00249941923489765,0.0130016499273618,-0.0298968000281952,-0.00365097676124718,0.0015802866403554,0.00430144010451897,0.0191104105298256,-0.00253838403478742,-0.0147223412600215,0.0284208648750014,-0.0113600027413981,0.00694209525747071,0.00179585820358231,-0.00148992629951822,0.014914907926448,0.00992864994917972,-0.00113169334502059,0.00731811714429666,-0.00759969270856407,0.0316202208465424,0.0185473088493459,0.00538761723127802,0.00959342564718299,-7.81554426651491e-5,0.00368399134319699,-0.00249165732992457,-0.00647370884852336,-0.0108550587965726,-0.0296974668285071,-0.0257001776440921,-0.00881092086510269,0.0136746404576548,-0.0078734105870109,0.0034861284800079,0.00279159372804271,0.00559582515104676
0.00918334815240996,0.00294396573820046,-0.0262917025428107,0.00337878349380614,0.0257004750840789,0.00447470043924225,0.0177549357897029,-0.00923940561914649,7.43634785565567e-4,0.00862709809454904,0.00442902266131556,-0.0365247707015959,-0.00130700263801981,-9.71961207814876e-4,0.0145019965775014,-0.00163789956002539,0.00514358926234996,0.00201971956978105,-0.00306972566481987,0.00764163845644934,0.0333520146351285,-0.0101003573658349,0.00682652204513371,0.00295737689909706,-0.00937818328198029,-0.00601785565534364,-0.0284458304843732,0.00189929822542715,-0.0090609330822379,-0.0040284141162375,-0.00104423371903985,-0.00192416704426739,-0.0174380785496663,-0.00458673312883115,0.00127770915078758,-0.0146052646115553,-0.00670627602427276,-0.0130813708385255,-0.0313958705058386,-0.0165381218362087,0.00246607191089175,3.04644103806796e-4,-0.019062987485823,0.00758904207306495,0.00378521967050748,0.00137953084004767,0.0086500133138054,-0.00260337464483612,-0.0182066899950807,-0.00234231756277834,-0.0221475498627455,6.98659224147079e-4,0.00284158437230632,0.00999141911934267,-0.0274785481194244,-0.00866504028748979,0.00117260291409768,7.18968511939341e-4,-0.00249856012234868,0.0294134132048208,0.00561430838481007,0.00456883308651306,-0.00301159442829439,-0.0305576325017955,1.50931934678343e-4,-1.86917419932262e-4,-0.0247093003344966,-0.0228400010583606,-0.0149762657072631,0.00296716666746547,-0.00403490588941454,-8.25779230490366e-5,0.00670493786880108,0.00181987699479537,-0.00694597475715761,-1.43740937119635e-4,-0.00401111526330405,0.0130658507642424,-0.0352509209991216,0.00668234314631374,0.0134958574291848,0.0106483909522636,0.0274966543613764,0.00707553432630485,4.95641745160382e-5,0.0173230790497176,0.0328285597399445,-8.28480513556482e-4,-0.02315963345214,-0.00903685630386535,-0.00398002581236419,1.31136312637822e-4,-0.00494987200986589,-0.0185674791577763,-0.0110376561237392,0.00173044633164266,0.0145494019139272,-0.0139853548876985,-0.0201152551720188,0.0166872474540846,0.0191876607788963,0.0208424342210398,-0.0125167232382321,-0.0132324191998951,0.00105974092866077,6.0612688055824e-4,-0.00643886032206848,0.00905771698502392
