X,Y
436531.2,4850131
436536.1,4850131
436541,4850131
436546,4850131
436550.9,4850131
436555.8,4850131
436560.8,4850131
436565.7,4850131
436570.6,4850131
436575.6,4850131
436580.5,4850131
436324,4850126
436328.9,4850126
436333.9,4850126
436338.8,4850126
436343.7,4850126
436348.7,4850126
436353.6,4850126
436358.5,4850126
436363.5,4850126
436368.4,4850126
436373.3,4850126
436378.3,4850126
436383.2,4850126
436388.1,4850126
436393.1,4850126
436398,4850126
436402.9,4850126
436407.9,4850126
436412.8,4850126
436417.7,4850126
436422.7,4850126
436427.6,4850126
436432.5,4850126
436437.4,4850126
436442.4,4850126
436447.3,4850126
436452.2,4850126
436457.2,4850126
436462.1,4850126
436467,4850126
436472,4850126
436476.9,4850126
436481.8,4850126
436486.8,4850126
436491.7,4850126
436496.6,4850126
436501.6,4850126
436506.5,4850126
436511.4,4850126
436516.4,4850126
436521.3,4850126
436526.2,4850126
436531.2,4850126
436536.1,4850126
436541,4850126
436546,4850126
436550.9,4850126
436555.8,4850126
436560.8,4850126
436565.7,4850126
436570.6,4850126
436575.6,4850126
436580.5,4850126
436324,4850121
436328.9,4850121
436333.9,4850121
436338.8,4850121
436343.7,4850121
436348.7,4850121
436353.6,4850121
436358.5,4850121
436363.5,4850121
436368.4,4850121
436373.3,4850121
436378.3,4850121
436383.2,4850121
436388.1,4850121
436393.1,4850121
436398,4850121
436402.9,4850121
436407.9,4850121
436412.8,4850121
436417.7,4850121
436422.7,4850121
436427.6,4850121
436432.5,4850121
436437.4,4850121
436442.4,4850121
436447.3,4850121
436452.2,4850121
436457.2,4850121
436462.1,4850121
436467,4850121
436472,4850121
436476.9,4850121
436481.8,4850121
436486.8,4850121
436491.7,4850121
436496.6,4850121
436501.6,4850121
436506.5,4850121
436511.4,4850121
436516.4,4850121
436521.3,4850121
436526.2,4850121
436531.2,4850121
436536.1,4850121
436541,4850121
436546,4850121
436550.9,4850121
436555.8,4850121
436560.8,4850121
436565.7,4850121
436570.6,4850121
436575.6,4850121
436580.5,4850121
436324,4850116
436328.9,4850116
436333.9,4850116
436338.8,4850116
436343.7,4850116
436348.7,4850116
436353.6,4850116
436358.5,4850116
436363.5,4850116
436368.4,4850116
436373.3,4850116
436378.3,4850116
436383.2,4850116
436388.1,4850116
436393.1,4850116
436398,4850116
436402.9,4850116
436407.9,4850116
436412.8,4850116
436417.7,4850116
436422.7,4850116
436427.6,4850116
436432.5,4850116
436437.4,4850116
436442.4,4850116
436447.3,4850116
436452.2,4850116
436457.2,4850116
436462.1,4850116
436467,4850116
436472,4850116
436476.9,4850116
436481.8,4850116
436486.8,4850116
436491.7,4850116
436496.6,4850116
436501.6,4850116
436506.5,4850116
436511.4,4850116
436516.4,4850116
436521.3,4850116
436526.2,4850116
436531.2,4850116
436536.1,4850116
436541,4850116
436546,4850116
436550.9,4850116
436555.8,4850116
436560.8,4850116
436565.7,4850116
436570.6,4850116
436575.6,4850116
436580.5,4850116
436324,4850111
436328.9,4850111
436333.9,4850111
436338.8,4850111
436343.7,4850111
436348.7,4850111
436353.6,4850111
436358.5,4850111
436363.5,4850111
436368.4,4850111
436373.3,4850111
436378.3,4850111
436383.2,4850111
436388.1,4850111
436393.1,4850111
436398,4850111
436402.9,4850111
436407.9,4850111
436412.8,4850111
436417.7,4850111
436422.7,4850111
436427.6,4850111
436432.5,4850111
436437.4,4850111
436442.4,4850111
436447.3,4850111
436452.2,4850111
436457.2,4850111
436462.1,4850111
436467,4850111
436472,4850111
436476.9,4850111
436481.8,4850111
436486.8,4850111
436491.7,4850111
436496.6,4850111
436501.6,4850111
436506.5,4850111
436511.4,4850111
436516.4,4850111
436521.3,4850111
436526.2,4850111
436531.2,4850111
436536.1,4850111
436541,4850111
436546,4850111
436550.9,4850111
436555.8,4850111
436560.8,4850111
436565.7,4850111
436570.6,4850111
436575.6,4850111
436580.5,4850111
436585.4,4850111
436324,4850106
436328.9,4850106
436333.9,4850106
436338.8,4850106
436343.7,4850106
436348.7,4850106
436353.6,4850106
436358.5,4850106
436363.5,4850106
436368.4,4850106
436373.3,4850106
436378.3,4850106
436383.2,4850106
436388.1,4850106
436393.1,4850106
436398,4850106
436402.9,4850106
436407.9,4850106
436412.8,4850106
436417.7,4850106
436422.7,4850106
436427.6,4850106
436432.5,4850106
436437.4,4850106
436442.4,4850106
436447.3,4850106
436452.2,4850106
436457.2,4850106
436462.1,4850106
436467,4850106
436472,4850106
436476.9,4850106
436481.8,4850106
436486.8,4850106
436491.7,4850106
436496.6,4850106
436501.6,4850106
436506.5,4850106
436511.4,4850106
436516.4,4850106
436521.3,4850106
436526.2,4850106
436531.2,4850106
436536.1,4850106
436541,4850106
436546,4850106
436550.9,4850106
436555.8,4850106
436560.8,4850106
436565.7,4850106
436570.6,4850106
436575.6,4850106
436580.5,4850106
436585.4,4850106
436324,4850101
436328.9,4850101
436333.9,4850101
436338.8,4850101
436343.7,4850101
436348.7,4850101
436353.6,4850101
436358.5,4850101
436363.5,4850101
436368.4,4850101
436373.3,4850101
436378.3,4850101
436383.2,4850101
436388.1,4850101
436393.1,4850101
436398,4850101
436402.9,4850101
436407.9,4850101
436412.8,4850101
436417.7,4850101
436422.7,4850101
436427.6,4850101
436432.5,4850101
436437.4,4850101
436442.4,4850101
436447.3,4850101
436452.2,4850101
436457.2,4850101
436462.1,4850101
436467,4850101
436472,4850101
436476.9,4850101
436481.8,4850101
436486.8,4850101
436491.7,4850101
436496.6,4850101
436501.6,4850101
436506.5,4850101
436511.4,4850101
436516.4,4850101
436521.3,4850101
436526.2,4850101
436531.2,4850101
436536.1,4850101
436541,4850101
436546,4850101
436550.9,4850101
436555.8,4850101
436560.8,4850101
436565.7,4850101
436570.6,4850101
436575.6,4850101
436580.5,4850101
436585.4,4850101
436324,4850096
436328.9,4850096
436333.9,4850096
436338.8,4850096
436343.7,4850096
436348.7,4850096
436353.6,4850096
436358.5,4850096
436363.5,4850096
436368.4,4850096
436373.3,4850096
436378.3,4850096
436383.2,4850096
436388.1,4850096
436393.1,4850096
436398,4850096
436402.9,4850096
436407.9,4850096
436412.8,4850096
436417.7,4850096
436422.7,4850096
436427.6,4850096
436432.5,4850096
436437.4,4850096
436442.4,4850096
436447.3,4850096
436452.2,4850096
436457.2,4850096
436462.1,4850096
436467,4850096
436472,4850096
436476.9,4850096
436481.8,4850096
436486.8,4850096
436491.7,4850096
436496.6,4850096
436501.6,4850096
436506.5,4850096
436511.4,4850096
436516.4,4850096
436521.3,4850096
436526.2,4850096
436531.2,4850096
436536.1,4850096
436541,4850096
436546,4850096
436550.9,4850096
436555.8,4850096
436560.8,4850096
436565.7,4850096
436570.6,4850096
436575.6,4850096
436580.5,4850096
436585.4,4850096
436324,4850091
436328.9,4850091
436333.9,4850091
436338.8,4850091
436343.7,4850091
436348.7,4850091
436353.6,4850091
436358.5,4850091
436363.5,4850091
436368.4,4850091
436373.3,4850091
436378.3,4850091
436383.2,4850091
436388.1,4850091
436393.1,4850091
436398,4850091
436402.9,4850091
436407.9,4850091
436412.8,4850091
436417.7,4850091
436422.7,4850091
436427.6,4850091
436432.5,4850091
436437.4,4850091
436442.4,4850091
436447.3,4850091
436452.2,4850091
436457.2,4850091
436462.1,4850091
436467,4850091
436472,4850091
436476.9,4850091
436481.8,4850091
436486.8,4850091
436491.7,4850091
436496.6,4850091
436501.6,4850091
436506.5,4850091
436511.4,4850091
436516.4,4850091
436521.3,4850091
436526.2,4850091
436531.2,4850091
436536.1,4850091
436541,4850091
436546,4850091
436550.9,4850091
436555.8,4850091
436560.8,4850091
436565.7,4850091
436570.6,4850091
436575.6,4850091
436580.5,4850091
436585.4,4850091
436324,4850086
436328.9,4850086
436333.9,4850086
436338.8,4850086
436343.7,4850086
436348.7,4850086
436353.6,4850086
436358.5,4850086
436363.5,4850086
436368.4,4850086
436373.3,4850086
436378.3,4850086
436383.2,4850086
436388.1,4850086
436393.1,4850086
436398,4850086
436402.9,4850086
436407.9,4850086
436412.8,4850086
436417.7,4850086
436422.7,4850086
436427.6,4850086
436432.5,4850086
436437.4,4850086
436442.4,4850086
436447.3,4850086
436452.2,4850086
436457.2,4850086
436462.1,4850086
436467,4850086
436472,4850086
436476.9,4850086
436481.8,4850086
436486.8,4850086
436491.7,4850086
436496.6,4850086
436501.6,4850086
436506.5,4850086
436511.4,4850086
436516.4,4850086
436521.3,4850086
436526.2,4850086
436531.2,4850086
436536.1,4850086
436541,4850086
436546,4850086
436550.9,4850086
436555.8,4850086
436560.8,4850086
436565.7,4850086
436570.6,4850086
436575.6,4850086
436580.5,4850086
436585.4,4850086
436590.4,4850086
436324,4850081
436328.9,4850081
436333.9,4850081
436338.8,4850081
436343.7,4850081
436348.7,4850081
436353.6,4850081
436358.5,4850081
436363.5,4850081
436368.4,4850081
436373.3,4850081
436378.3,4850081
436383.2,4850081
436388.1,4850081
436393.1,4850081
436398,4850081
436402.9,4850081
436407.9,4850081
436412.8,4850081
436417.7,4850081
436422.7,4850081
436427.6,4850081
436432.5,4850081
436437.4,4850081
436442.4,4850081
436447.3,4850081
436452.2,4850081
436457.2,4850081
436462.1,4850081
436467,4850081
436472,4850081
436476.9,4850081
436481.8,4850081
436486.8,4850081
436491.7,4850081
436496.6,4850081
436501.6,4850081
436506.5,4850081
436511.4,4850081
436516.4,4850081
436521.3,4850081
436526.2,4850081
436531.2,4850081
436536.1,4850081
436541,4850081
436546,4850081
436550.9,4850081
436555.8,4850081
436560.8,4850081
436565.7,4850081
436570.6,4850081
436575.6,4850081
436580.5,4850081
436585.4,4850081
436590.4,4850081
436324,4850076
436328.9,4850076
436333.9,4850076
436338.8,4850076
436343.7,4850076
436348.7,4850076
436353.6,4850076
436358.5,4850076
436363.5,4850076
436368.4,4850076
436373.3,4850076
436378.3,4850076
436383.2,4850076
436388.1,4850076
436393.1,4850076
436398,4850076
436402.9,4850076
436407.9,4850076
436412.8,4850076
436417.7,4850076
436422.7,4850076
436427.6,4850076
436432.5,4850076
436437.4,4850076
436442.4,4850076
436447.3,4850076
436452.2,4850076
436457.2,4850076
436462.1,4850076
436467,4850076
436472,4850076
436476.9,4850076
436481.8,4850076
436486.8,4850076
436491.7,4850076
436496.6,4850076
436501.6,4850076
436506.5,4850076
436511.4,4850076
436516.4,4850076
436521.3,4850076
436526.2,4850076
436531.2,4850076
436536.1,4850076
436541,4850076
436546,4850076
436550.9,4850076
436555.8,4850076
436560.8,4850076
436565.7,4850076
436570.6,4850076
436575.6,4850076
436580.5,4850076
436585.4,4850076
436590.4,4850076
436324,4850071
436328.9,4850071
436333.9,4850071
436338.8,4850071
436343.7,4850071
436348.7,4850071
436353.6,4850071
436358.5,4850071
436363.5,4850071
436368.4,4850071
436373.3,4850071
436378.3,4850071
436383.2,4850071
436388.1,4850071
436393.1,4850071
436398,4850071
436402.9,4850071
436407.9,4850071
436412.8,4850071
436417.7,4850071
436422.7,4850071
436427.6,4850071
436432.5,4850071
436437.4,4850071
436442.4,4850071
436447.3,4850071
436452.2,4850071
436457.2,4850071
436462.1,4850071
436467,4850071
436472,4850071
436476.9,4850071
436481.8,4850071
436486.8,4850071
436491.7,4850071
436496.6,4850071
436501.6,4850071
436506.5,4850071
436511.4,4850071
436516.4,4850071
436521.3,4850071
436526.2,4850071
436531.2,4850071
436536.1,4850071
436541,4850071
436546,4850071
436550.9,4850071
436555.8,4850071
436560.8,4850071
436565.7,4850071
436570.6,4850071
436575.6,4850071
436580.5,4850071
436585.4,4850071
436590.4,4850071
436324,4850066
436328.9,4850066
436333.9,4850066
436338.8,4850066
436343.7,4850066
436348.7,4850066
436353.6,4850066
436358.5,4850066
436363.5,4850066
436368.4,4850066
436373.3,4850066
436378.3,4850066
436383.2,4850066
436388.1,4850066
436393.1,4850066
436398,4850066
436402.9,4850066
436407.9,4850066
436412.8,4850066
436417.7,4850066
436422.7,4850066
436427.6,4850066
436432.5,4850066
436437.4,4850066
436442.4,4850066
436447.3,4850066
436452.2,4850066
436457.2,4850066
436462.1,4850066
436467,4850066
436472,4850066
436476.9,4850066
436481.8,4850066
436486.8,4850066
436491.7,4850066
436496.6,4850066
436501.6,4850066
436506.5,4850066
436511.4,4850066
436516.4,4850066
436521.3,4850066
436526.2,4850066
436531.2,4850066
436536.1,4850066
436541,4850066
436546,4850066
436550.9,4850066
436555.8,4850066
436560.8,4850066
436565.7,4850066
436570.6,4850066
436575.6,4850066
436580.5,4850066
436585.4,4850066
436590.4,4850066
436324,4850061
436328.9,4850061
436333.9,4850061
436338.8,4850061
436343.7,4850061
436348.7,4850061
436353.6,4850061
436358.5,4850061
436363.5,4850061
436368.4,4850061
436373.3,4850061
436378.3,4850061
436383.2,4850061
436388.1,4850061
436393.1,4850061
436398,4850061
436402.9,4850061
436407.9,4850061
436412.8,4850061
436417.7,4850061
436422.7,4850061
436427.6,4850061
436432.5,4850061
436437.4,4850061
436442.4,4850061
436447.3,4850061
436452.2,4850061
436457.2,4850061
436462.1,4850061
436467,4850061
436472,4850061
436476.9,4850061
436481.8,4850061
436486.8,4850061
436491.7,4850061
436496.6,4850061
436501.6,4850061
436506.5,4850061
436511.4,4850061
436516.4,4850061
436521.3,4850061
436526.2,4850061
436531.2,4850061
436536.1,4850061
436541,4850061
436546,4850061
436550.9,4850061
436555.8,4850061
436560.8,4850061
436565.7,4850061
436570.6,4850061
436575.6,4850061
436580.5,4850061
436585.4,4850061
436590.4,4850061
436324,4850056
436328.9,4850056
436333.9,4850056
436338.8,4850056
436343.7,4850056
436348.7,4850056
436353.6,4850056
436358.5,4850056
436363.5,4850056
436368.4,4850056
436373.3,4850056
436378.3,4850056
436383.2,4850056
436388.1,4850056
436393.1,4850056
436398,4850056
436402.9,4850056
436407.9,4850056
436412.8,4850056
436417.7,4850056
436422.7,4850056
436427.6,4850056
436432.5,4850056
436437.4,4850056
436442.4,4850056
436447.3,4850056
436452.2,4850056
436457.2,4850056
436462.1,4850056
436467,4850056
436472,4850056
436476.9,4850056
436481.8,4850056
436486.8,4850056
436491.7,4850056
436496.6,4850056
436501.6,4850056
436506.5,4850056
436511.4,4850056
436516.4,4850056
436521.3,4850056
436526.2,4850056
436531.2,4850056
436536.1,4850056
436541,4850056
436546,4850056
436550.9,4850056
436555.8,4850056
436560.8,4850056
436565.7,4850056
436570.6,4850056
436575.6,4850056
436580.5,4850056
436585.4,4850056
436590.4,4850056
436324,4850051
436328.9,4850051
436333.9,4850051
436338.8,4850051
436343.7,4850051
436348.7,4850051
436353.6,4850051
436358.5,4850051
436363.5,4850051
436368.4,4850051
436373.3,4850051
436378.3,4850051
436383.2,4850051
436388.1,4850051
436393.1,4850051
436398,4850051
436402.9,4850051
436407.9,4850051
436412.8,4850051
436417.7,4850051
436422.7,4850051
436427.6,4850051
436432.5,4850051
436437.4,4850051
436442.4,4850051
436447.3,4850051
436452.2,4850051
436457.2,4850051
436462.1,4850051
436467,4850051
436472,4850051
436476.9,4850051
436481.8,4850051
436486.8,4850051
436491.7,4850051
436496.6,4850051
436501.6,4850051
436506.5,4850051
436511.4,4850051
436516.4,4850051
436521.3,4850051
436526.2,4850051
436531.2,4850051
436536.1,4850051
436541,4850051
436546,4850051
436550.9,4850051
436555.8,4850051
436560.8,4850051
436565.7,4850051
436570.6,4850051
436575.6,4850051
436580.5,4850051
436585.4,4850051
436590.4,4850051
436324,4850047
436328.9,4850047
436333.9,4850047
436338.8,4850047
436343.7,4850047
436348.7,4850047
436353.6,4850047
436358.5,4850047
436363.5,4850047
436368.4,4850047
436373.3,4850047
436378.3,4850047
436383.2,4850047
436388.1,4850047
436393.1,4850047
436398,4850047
436402.9,4850047
436407.9,4850047
436412.8,4850047
436417.7,4850047
436422.7,4850047
436427.6,4850047
436432.5,4850047
436437.4,4850047
436442.4,4850047
436447.3,4850047
436452.2,4850047
436457.2,4850047
436462.1,4850047
436467,4850047
436472,4850047
436476.9,4850047
436481.8,4850047
436486.8,4850047
436491.7,4850047
436496.6,4850047
436501.6,4850047
436506.5,4850047
436511.4,4850047
436516.4,4850047
436521.3,4850047
436526.2,4850047
436531.2,4850047
436536.1,4850047
436541,4850047
436546,4850047
436550.9,4850047
436555.8,4850047
436560.8,4850047
436565.7,4850047
436570.6,4850047
436575.6,4850047
436580.5,4850047
436585.4,4850047
436590.4,4850047
436319.1,4850042
436324,4850042
436328.9,4850042
436333.9,4850042
436338.8,4850042
436343.7,4850042
436348.7,4850042
436353.6,4850042
436358.5,4850042
436363.5,4850042
436368.4,4850042
436373.3,4850042
436378.3,4850042
436383.2,4850042
436388.1,4850042
436393.1,4850042
436398,4850042
436402.9,4850042
436407.9,4850042
436412.8,4850042
436417.7,4850042
436422.7,4850042
436427.6,4850042
436432.5,4850042
436437.4,4850042
436442.4,4850042
436447.3,4850042
436452.2,4850042
436457.2,4850042
436462.1,4850042
436467,4850042
436472,4850042
436476.9,4850042
436481.8,4850042
436486.8,4850042
436491.7,4850042
436496.6,4850042
436501.6,4850042
436506.5,4850042
436511.4,4850042
436516.4,4850042
436521.3,4850042
436526.2,4850042
436531.2,4850042
436536.1,4850042
436541,4850042
436546,4850042
436550.9,4850042
436555.8,4850042
436560.8,4850042
436565.7,4850042
436570.6,4850042
436575.6,4850042
436580.5,4850042
436585.4,4850042
436590.4,4850042
436319.1,4850037
436324,4850037
436328.9,4850037
436333.9,4850037
436338.8,4850037
436343.7,4850037
436348.7,4850037
436353.6,4850037
436358.5,4850037
436363.5,4850037
436368.4,4850037
436373.3,4850037
436378.3,4850037
436383.2,4850037
436388.1,4850037
436393.1,4850037
436398,4850037
436402.9,4850037
436407.9,4850037
436412.8,4850037
436417.7,4850037
436422.7,4850037
436427.6,4850037
436432.5,4850037
436437.4,4850037
436442.4,4850037
436447.3,4850037
436452.2,4850037
436457.2,4850037
436462.1,4850037
436467,4850037
436472,4850037
436476.9,4850037
436481.8,4850037
436486.8,4850037
436491.7,4850037
436496.6,4850037
436501.6,4850037
436506.5,4850037
436511.4,4850037
436516.4,4850037
436521.3,4850037
436526.2,4850037
436531.2,4850037
436536.1,4850037
436541,4850037
436546,4850037
436550.9,4850037
436555.8,4850037
436560.8,4850037
436565.7,4850037
436570.6,4850037
436575.6,4850037
436580.5,4850037
436585.4,4850037
436590.4,4850037
436314.1,4850032
436319.1,4850032
436324,4850032
436328.9,4850032
436333.9,4850032
436338.8,4850032
436343.7,4850032
436348.7,4850032
436353.6,4850032
436358.5,4850032
436363.5,4850032
436368.4,4850032
436373.3,4850032
436378.3,4850032
436383.2,4850032
436388.1,4850032
436393.1,4850032
436398,4850032
436402.9,4850032
436407.9,4850032
436412.8,4850032
436417.7,4850032
436422.7,4850032
436427.6,4850032
436432.5,4850032
436437.4,4850032
436442.4,4850032
436447.3,4850032
436452.2,4850032
436457.2,4850032
436462.1,4850032
436467,4850032
436472,4850032
436476.9,4850032
436481.8,4850032
436486.8,4850032
436491.7,4850032
436496.6,4850032
436501.6,4850032
436506.5,4850032
436511.4,4850032
436516.4,4850032
436521.3,4850032
436526.2,4850032
436531.2,4850032
436536.1,4850032
436541,4850032
436546,4850032
436550.9,4850032
436555.8,4850032
436560.8,4850032
436565.7,4850032
436570.6,4850032
436575.6,4850032
436580.5,4850032
436585.4,4850032
436590.4,4850032
436314.1,4850027
436319.1,4850027
436324,4850027
436328.9,4850027
436333.9,4850027
436338.8,4850027
436343.7,4850027
436348.7,4850027
436353.6,4850027
436358.5,4850027
436363.5,4850027
436368.4,4850027
436373.3,4850027
436378.3,4850027
436383.2,4850027
436388.1,4850027
436393.1,4850027
436398,4850027
436402.9,4850027
436407.9,4850027
436412.8,4850027
436417.7,4850027
436422.7,4850027
436427.6,4850027
436432.5,4850027
436437.4,4850027
436442.4,4850027
436447.3,4850027
436452.2,4850027
436457.2,4850027
436462.1,4850027
436467,4850027
436472,4850027
436476.9,4850027
436481.8,4850027
436486.8,4850027
436491.7,4850027
436496.6,4850027
436501.6,4850027
436506.5,4850027
436511.4,4850027
436516.4,4850027
436521.3,4850027
436526.2,4850027
436531.2,4850027
436536.1,4850027
436541,4850027
436546,4850027
436550.9,4850027
436555.8,4850027
436560.8,4850027
436565.7,4850027
436570.6,4850027
436575.6,4850027
436580.5,4850027
436585.4,4850027
436590.4,4850027
436314.1,4850022
436319.1,4850022
436324,4850022
436328.9,4850022
436333.9,4850022
436338.8,4850022
436343.7,4850022
436348.7,4850022
436353.6,4850022
436358.5,4850022
436363.5,4850022
436368.4,4850022
436373.3,4850022
436378.3,4850022
436383.2,4850022
436388.1,4850022
436393.1,4850022
436398,4850022
436402.9,4850022
436407.9,4850022
436412.8,4850022
436417.7,4850022
436422.7,4850022
436427.6,4850022
436432.5,4850022
436437.4,4850022
436442.4,4850022
436447.3,4850022
436452.2,4850022
436457.2,4850022
436462.1,4850022
436467,4850022
436472,4850022
436476.9,4850022
436481.8,4850022
436486.8,4850022
436491.7,4850022
436496.6,4850022
436501.6,4850022
436506.5,4850022
436511.4,4850022
436516.4,4850022
436521.3,4850022
436526.2,4850022
436531.2,4850022
436536.1,4850022
436541,4850022
436546,4850022
436550.9,4850022
436555.8,4850022
436560.8,4850022
436565.7,4850022
436570.6,4850022
436575.6,4850022
436580.5,4850022
436585.4,4850022
436590.4,4850022
436314.1,4850017
436319.1,4850017
436324,4850017
436328.9,4850017
436333.9,4850017
436338.8,4850017
436343.7,4850017
436348.7,4850017
436353.6,4850017
436358.5,4850017
436363.5,4850017
436368.4,4850017
436373.3,4850017
436378.3,4850017
436383.2,4850017
436388.1,4850017
436393.1,4850017
436398,4850017
436402.9,4850017
436407.9,4850017
436412.8,4850017
436417.7,4850017
436422.7,4850017
436427.6,4850017
436432.5,4850017
436437.4,4850017
436442.4,4850017
436447.3,4850017
436452.2,4850017
436457.2,4850017
436462.1,4850017
436467,4850017
436472,4850017
436476.9,4850017
436481.8,4850017
436486.8,4850017
436491.7,4850017
436496.6,4850017
436501.6,4850017
436506.5,4850017
436511.4,4850017
436516.4,4850017
436521.3,4850017
436526.2,4850017
436531.2,4850017
436536.1,4850017
436541,4850017
436546,4850017
436550.9,4850017
436555.8,4850017
436560.8,4850017
436565.7,4850017
436570.6,4850017
436575.6,4850017
436580.5,4850017
436585.4,4850017
436590.4,4850017
436314.1,4850012
436319.1,4850012
436324,4850012
436328.9,4850012
436333.9,4850012
436338.8,4850012
436343.7,4850012
436348.7,4850012
436353.6,4850012
436358.5,4850012
436363.5,4850012
436368.4,4850012
436373.3,4850012
436378.3,4850012
436383.2,4850012
436388.1,4850012
436393.1,4850012
436398,4850012
436402.9,4850012
436407.9,4850012
436412.8,4850012
436417.7,4850012
436422.7,4850012
436427.6,4850012
436432.5,4850012
436437.4,4850012
436442.4,4850012
436447.3,4850012
436452.2,4850012
436457.2,4850012
436462.1,4850012
436467,4850012
436472,4850012
436476.9,4850012
436481.8,4850012
436486.8,4850012
436491.7,4850012
436496.6,4850012
436501.6,4850012
436506.5,4850012
436511.4,4850012
436516.4,4850012
436521.3,4850012
436526.2,4850012
436531.2,4850012
436536.1,4850012
436541,4850012
436546,4850012
436550.9,4850012
436555.8,4850012
436560.8,4850012
436565.7,4850012
436570.6,4850012
436575.6,4850012
436580.5,4850012
436585.4,4850012
436590.4,4850012
436314.1,4850007
436319.1,4850007
436324,4850007
436328.9,4850007
436333.9,4850007
436338.8,4850007
436343.7,4850007
436348.7,4850007
436353.6,4850007
436358.5,4850007
436363.5,4850007
436368.4,4850007
436373.3,4850007
436378.3,4850007
436383.2,4850007
436388.1,4850007
436393.1,4850007
436398,4850007
436402.9,4850007
436407.9,4850007
436412.8,4850007
436417.7,4850007
436422.7,4850007
436427.6,4850007
436432.5,4850007
436437.4,4850007
436442.4,4850007
436447.3,4850007
436452.2,4850007
436457.2,4850007
436462.1,4850007
436467,4850007
436472,4850007
436476.9,4850007
436481.8,4850007
436486.8,4850007
436491.7,4850007
436496.6,4850007
436501.6,4850007
436506.5,4850007
436511.4,4850007
436516.4,4850007
436521.3,4850007
436526.2,4850007
436531.2,4850007
436536.1,4850007
436541,4850007
436546,4850007
436550.9,4850007
436555.8,4850007
436560.8,4850007
436565.7,4850007
436570.6,4850007
436575.6,4850007
436580.5,4850007
436585.4,4850007
436590.4,4850007
436314.1,4850002
436319.1,4850002
436324,4850002
436328.9,4850002
436333.9,4850002
436338.8,4850002
436343.7,4850002
436348.7,4850002
436353.6,4850002
436358.5,4850002
436363.5,4850002
436368.4,4850002
436373.3,4850002
436378.3,4850002
436383.2,4850002
436388.1,4850002
436393.1,4850002
436398,4850002
436402.9,4850002
436407.9,4850002
436412.8,4850002
436417.7,4850002
436422.7,4850002
436427.6,4850002
436432.5,4850002
436437.4,4850002
436442.4,4850002
436447.3,4850002
436452.2,4850002
436457.2,4850002
436462.1,4850002
436467,4850002
436472,4850002
436476.9,4850002
436481.8,4850002
436486.8,4850002
436491.7,4850002
436496.6,4850002
436501.6,4850002
436506.5,4850002
436511.4,4850002
436516.4,4850002
436521.3,4850002
436526.2,4850002
436531.2,4850002
436536.1,4850002
436541,4850002
436546,4850002
436550.9,4850002
436555.8,4850002
436560.8,4850002
436565.7,4850002
436570.6,4850002
436575.6,4850002
436580.5,4850002
436585.4,4850002
436314.1,4849997
436319.1,4849997
436324,4849997
436328.9,4849997
436333.9,4849997
436338.8,4849997
436343.7,4849997
436348.7,4849997
436353.6,4849997
436358.5,4849997
436363.5,4849997
436368.4,4849997
436373.3,4849997
436378.3,4849997
436383.2,4849997
436388.1,4849997
436393.1,4849997
436398,4849997
436402.9,4849997
436407.9,4849997
436412.8,4849997
436417.7,4849997
436422.7,4849997
436427.6,4849997
436432.5,4849997
436437.4,4849997
436442.4,4849997
436447.3,4849997
436452.2,4849997
436457.2,4849997
436462.1,4849997
436467,4849997
436472,4849997
436476.9,4849997
436481.8,4849997
436486.8,4849997
436491.7,4849997
436496.6,4849997
436501.6,4849997
436506.5,4849997
436511.4,4849997
436516.4,4849997
436521.3,4849997
436526.2,4849997
436531.2,4849997
436536.1,4849997
436541,4849997
436546,4849997
436550.9,4849997
436555.8,4849997
436560.8,4849997
436565.7,4849997
436570.6,4849997
436575.6,4849997
436580.5,4849997
436585.4,4849997
436314.1,4849992
436319.1,4849992
436324,4849992
436328.9,4849992
436333.9,4849992
436338.8,4849992
436343.7,4849992
436348.7,4849992
436353.6,4849992
436358.5,4849992
436363.5,4849992
436368.4,4849992
436373.3,4849992
436378.3,4849992
436383.2,4849992
436388.1,4849992
436393.1,4849992
436398,4849992
436402.9,4849992
436407.9,4849992
436412.8,4849992
436417.7,4849992
436422.7,4849992
436427.6,4849992
436432.5,4849992
436437.4,4849992
436442.4,4849992
436447.3,4849992
436452.2,4849992
436457.2,4849992
436462.1,4849992
436467,4849992
436472,4849992
436476.9,4849992
436481.8,4849992
436486.8,4849992
436491.7,4849992
436496.6,4849992
436501.6,4849992
436506.5,4849992
436511.4,4849992
436516.4,4849992
436521.3,4849992
436526.2,4849992
436531.2,4849992
436536.1,4849992
436541,4849992
436546,4849992
436550.9,4849992
436555.8,4849992
436560.8,4849992
436565.7,4849992
436570.6,4849992
436575.6,4849992
436580.5,4849992
436585.4,4849992
436314.1,4849987
436319.1,4849987
436324,4849987
436328.9,4849987
436333.9,4849987
436338.8,4849987
436343.7,4849987
436348.7,4849987
436353.6,4849987
436358.5,4849987
436363.5,4849987
436368.4,4849987
436373.3,4849987
436378.3,4849987
436383.2,4849987
436388.1,4849987
436393.1,4849987
436398,4849987
436402.9,4849987
436407.9,4849987
436412.8,4849987
436417.7,4849987
436422.7,4849987
436427.6,4849987
436432.5,4849987
436437.4,4849987
436442.4,4849987
436447.3,4849987
436452.2,4849987
436457.2,4849987
436462.1,4849987
436467,4849987
436472,4849987
436476.9,4849987
436481.8,4849987
436486.8,4849987
